POI_NM,CL_NM,CTPRVN_NM,SIGNGU_NM,RDNMADR_NM,LC_LO,LC_LA,GID_CD
천마산복합전망대(2023년12월예정),일반관광지,부산광역시,서구,옥천로130번길,129.0126386,35.09661487,마라378789
창원의집,일반관광지,경상남도,창원시 의창구,사림로16번길,128.6816031,35.24445531,마라075949
나래교,일반관광지,서울특별시,종로구,,127.0045771,37.56965944,다사562523
송옥,일반관광지,서울특별시,중구,남대문로1길,126.9774065,37.56140457,다사538514
천자암쌍향수,일반관광지,전라남도,순천시,송광사안길,127.2761463,35.00219139,다라795674
한가라지농원,일반관광지,인천광역시,강화군,삼산남로,126.2982528,37.69223674,나사940665
북부예술관광단지,일반관광지,전라북도,진안군,,127.4145772,35.77174144,다마922528
덕풍계곡마을,일반관광지,강원도,삼척시,풍곡안길,129.1560282,37.12494684,마사471042
봉계율수재,일반관광지,경상북도,김천시,인의2길,128.0701901,36.16082,라마512961
모항갯벌체험장,일반관광지,전라북도,부안군,모항길,126.5138358,35.58723396,다마106328
을지로한빛거리,일반관광지,서울특별시,중구,,126.9857056,37.56707128,다사545520
아홉마디풀향기마을,일반관광지,전라북도,익산시,,126.8743923,36.03422563,다마436821
아차산올레길,일반관광지,서울특별시,광진구,긴고랑로,127.0961952,37.56236636,다사643515
잔디블럭광장,일반관광지,충청남도,부여군,,126.866201,36.07953116,다마429871
창녕합천보문화관,일반관광지,경상남도,창녕군,죽전등림길,128.3616227,35.59058232,라마780330
북한산둘레길,일반관광지,서울특별시,도봉구,,127.0393544,37.69354781,다사593660
여수해양레일바이크,일반관광지,전라남도,여수시,,127.7468332,34.7723449,라라225420
레일바이크,일반관광지,제주특별자치도,제주시,용눈이오름로,126.836623,33.46433128,다나383971
여수해상케이블카돌산탑승장,일반관광지,전라남도,여수시,돌산로,127.7416034,34.73061803,라라221373
소랭이활성화센터체험관,일반관광지,충청남도,공주시,정안마곡사로,127.0835853,36.62760646,다바627478
향일암일출광장,일반관광지,전라남도,여수시,향일암로,127.8047272,34.59389166,라라279222
속동전망대,일반관광지,충청남도,홍성군,남당항로,126.4643561,36.57664363,다바073425
문수산전망대,일반관광지,울산광역시,울주군,청송길,129.2175558,35.52988409,마마557273
평화의종,일반관광지,경기도,파주시,임진각로,126.7396654,37.89057746,다사331881
하동군판소리체험관,일반관광지,경상남도,하동군,하중대길,127.7175871,35.17214677,라라198863
성동구자전거체험장,일반관광지,서울특별시,성동구,살곶이길,127.0451497,37.56970106,다사598523
미르섬,일반관광지,충청남도,공주시,금벽로,127.1290506,36.46735891,다바667300
서울단풍길,일반관광지,서울특별시,동대문구,,127.0716204,37.56054862,다사621513
남평은행나무길,일반관광지,전라남도,나주시,동촌로,126.8704881,35.05130351,다라425730
DMC맥주페스티벌,지역축제,서울특별시,마포구,,126.8912057,37.58046911,다사462536
전라북도청년축제,지역축제,전라북도,전주시 덕진구,구렛들1길,127.1013114,35.86078399,다마640627
둔덕청마꽃들코스모스축제,지역축제,경상남도,거제시,,128.5167021,34.85537572,라라929516
천년고도경주등축제,지역축제,경상북도,경주시,엑스포로,129.2972454,35.83400752,마마623612
국립민속박물관우리민속한마당,지역축제,서울특별시,종로구,삼청로,126.9791049,37.5816847,다사540537
속리산신화여행축제,지역축제,충청북도,보은군,법주사로,127.8167708,36.51738534,라바283355
명주인형극제,지역축제,강원도,강릉시,경강로2021번길,128.8896945,37.75032593,마사224732
에버랜드블러드시티,지역축제,경기도,용인시 처인구,,127.2019971,37.29359144,다사735216
설빙송어빙어축제,지역축제,경기도,가평군,청평역로,127.4217964,37.73360013,다사931704
강정천은어축제,지역축제,제주특별자치도,서귀포시,,126.4882572,33.23296278,다나057717
김포문화예술제,지역축제,경기도,김포시,,126.7204671,37.61812137,다사312579
억새꽃축제,지역축제,경기도,포천시,,127.3182482,38.06615133,다아840073
합강문화제,지역축제,강원도,인제군,,128.1794605,38.09049036,라아595102
태백해맞이축제,지역축제,강원도,태백시,,128.9908576,37.17299038,마사323092
계룡산분청사기축제,지역축제,충청남도,공주시,도예촌길,127.2159729,36.38946564,다바745213
금강민속축제,지역축제,충청남도,금산군,적벽강로,127.5880246,36.06967681,라마079858
무창포쭈꾸미도다리축제,지역축제,충청남도,보령시,열린바다로,126.5386662,36.24656658,다바136059
수산물축제,지역축제,전라남도,고흥군,,127.4539276,34.46287941,다라957076
영보풍향제,지역축제,전라남도,영암군,영보정길,126.7322248,34.82958363,다라297485
키조개축제,지역축제,전라남도,장흥군,,127.0315035,34.63172563,다라570264
장미축제,지역축제,경상남도,산청군,,127.9857503,35.3680396,라마441081
군민문화제,지역축제,경상북도,예천군,충효로,128.4457203,36.65077284,라바845507
칠곡팜마켓축제,지역축제,경상북도,칠곡군,,128.4926286,35.95575457,라마895736
영월동강축제,지역축제,강원도,영월군,,128.4697247,37.17971239,라사860094
경주버섯축제,지역축제,경상북도,경주시,내서로,129.1026676,35.85043804,마마447627
화순국화향연,지역축제,전라남도,화순군,,126.9846692,35.05856913,다라530738
고창갯벌축제,지역축제,전라북도,고창군,애향갯벌로,126.5153284,35.53002909,다마107264
울산119안전문화축제,지역축제,울산광역시,남구,,129.3063176,35.55044702,마마637297
장용영수위의식,지역축제,경기도,수원시 팔달구,정조로,127.0137484,37.28188148,다사568204
미당문학제,지역축제,전라북도,고창군,질마재로,126.6101113,35.53559231,다마193269
땅끝매화축제,지역축제,전라남도,해남군,,126.4632569,34.62436744,다라049260
거창크리스마스트리문화축제,지역축제,경상남도,거창군,,127.9104636,35.68628688,라마371434
해운대빛축제,지역축제,부산광역시,해운대구,,129.1621897,35.1596965,마라513862
제주뮤직아일페스티벌,지역축제,제주특별자치도,서귀포시,중문관광로72번길,126.4078844,33.24739928,나나982734
신년초원해돋이,지역축제,경기도,안성시,대신두길,127.1934553,36.99260484,다바727882
응봉산해맞이축제,지역축제,서울특별시,성동구,,127.0297357,37.54774246,다사584499
빛고을정월대보름한마당,지역축제,광주광역시,북구,서하로,126.8887021,35.18412896,다라443878
부산사상전통달집놀이,지역축제,부산광역시,사상구,,128.9737109,35.1687906,마라342869
고양행주문화제,지역축제,경기도,고양시 덕양구,,126.8287834,37.59538958,다사407553
허브아일랜드라벤더축제,지역축제,경기도,포천시,청신로947번길,127.1316144,37.96543123,다사676962
공주석장리세계구석기축제,지역축제,충청남도,공주시,,127.1894969,36.44765951,다바721278
폴란드의날,지역축제,서울특별시,종로구,,126.9782924,37.56917567,다사539523
영등포단오축제,지역축제,서울특별시,영등포구,신길로,126.910843,37.51548312,다사479464
KKF펫페스티벌,지역축제,서울특별시,서초구,강남대로,127.0390688,37.46823344,다사592411
과천누리마축제,지역축제,경기도,과천시,통영로,126.9892646,37.42831939,다사548366
영월김삿갓포도축제,지역축제,강원도,영월군,영월동로,128.5708369,37.12834141,라사951038
고니골빛축제,지역축제,강원도,원주시,,127.9155073,37.48001769,라사367423
의성산수유마을꽃맞이행사,지역축제,경상북도,의성군,산수유2길,128.7703688,36.28699259,마바140107
안동암산얼음축제,지역축제,경상북도,안동시,,128.6787928,36.50643534,마바055349
경기다독다독축제,지역축제,경기도,의정부시,청사로,127.0716229,37.74786873,다사622721
대전워터페스티벌,지역축제,대전광역시,유성구,,127.3893766,36.37155648,다바900193
삼척동해왕이사부축제,지역축제,강원도,삼척시,엑스포로,129.159782,37.43842648,마사468389
대한민국와인축제,지역축제,충청북도,영동군,,127.775007,36.17362937,라마247974
박달가요제,지역축제,충청북도,제천시,동명로,128.2082988,37.1355863,라사629043
예산장터삼국축제,지역축제,충청남도,예산군,,126.8483717,36.6762905,다바417533
월미관광특구불꽃축제,지역축제,인천광역시,중구,,126.5956601,37.47186234,다사200417
석곡코스모스음악회,지역축제,전라남도,곡성군,,127.2549889,35.12926618,다라776815
촌스런축제,지역축제,경상남도,고성군,,128.2119093,35.04944822,라라649729
참샘허브나라불빛축제,지역축제,경상남도,밀양시,,128.7049036,35.45252164,마마093180
곶자왈반딧불이축제,지역축제,제주특별자치도,제주시,연명로,126.2590888,33.30229202,나나844796
스누피가든,관광농원/허브마을,제주특별자치도,제주시,금백조로,126.7783667,33.4441142,다나329949
하하팜스테이,관광농원/허브마을,강원도,양양군,임호정길,128.7914375,37.91954391,마사135918
블루베리체험농장,관광농원/허브마을,강원도,춘천시,김유정로,127.7303388,37.83857411,라사202821
맑은고을사과농장,관광농원/허브마을,전라북도,장수군,,127.4766054,35.60190918,다마978339
짱구농장,관광농원/허브마을,경기도,수원시 권선구,온정로91번길,126.9542893,37.25366547,다사516173
학고을농원,관광농원/허브마을,경상북도,영덕군,경동로,129.185497,36.48980167,마바509337
허브랜드,관광농원/허브마을,경기도,고양시 덕양구,서삼릉길,126.867756,37.65835902,다사442622
송화관광농원,관광농원/허브마을,경상북도,성주군,성주로,128.1058383,35.92825311,라마546703
식물원들꽃세상,관광농원/허브마을,충청남도,천안시 동남구,봉양1길,127.2604851,36.70082087,다바786558
볕뜰농원,관광농원/허브마을,전라북도,군산시,보덕안정길,126.8169815,35.95680938,다마384735
호미랑교육농장,관광농원/허브마을,경상남도,함양군,개평길,127.7671037,35.56567272,라마242299
그린관광농원,관광농원/허브마을,전라남도,화순군,,126.9790393,34.94165456,다라524608
광천팜스테이영농조합법인,관광농원/허브마을,강원도,평창군,고대동길,128.4488126,37.52071998,라사838472
평창해락촌,관광농원/허브마을,강원도,평창군,고길천로,128.4393806,37.36985393,라사831305
쌍둥이딸기농장,관광농원/허브마을,경상남도,양산시,,128.9693169,35.33457889,마마335053
홍천동키마을체험관,관광농원/허브마을,강원도,홍천군,구룡령로,127.9578127,37.75030917,라사403723
문암해수욕장,해수욕장,강원도,삼척시,,129.2883951,37.30940129,마사584248
삼봉해수욕장,해수욕장,충청남도,태안군,,126.3164443,36.56880982,나바940418
샛별해수욕장,해수욕장,충청남도,태안군,,126.335347,36.44806451,나바956284
청산지리해수욕장,해수욕장,전라남도,완도군,,126.8618361,34.19491324,다다412781
추암해수욕장,해수욕장,강원도,동해시,,129.1595122,37.47771409,마사467433
풍류해수욕장,해수욕장,전라남도,고흥군,,127.2296116,34.66434979,다라752300
모상개해수욕장,해수욕장,경상남도,남해군,,128.0759748,34.83940354,라라526495
신수도몽돌해수욕장,해수욕장,경상남도,사천시,,128.0751552,34.89349851,라라525555
연대도해수욕장,해수욕장,경상남도,통영시,,128.3962871,34.73464766,라라820381
양산해수욕장,해수욕장,전라남도,신안군,,125.9919729,34.87793833,나라621547
갈목해수욕장,해수욕장,충청남도,서천군,,126.6313723,36.07604543,다마217869
몽돌해수욕장,해수욕장,전라북도,군산시,,126.4021241,35.82875212,다마008596
한담해변,해수욕장,제주특별자치도,제주시,,126.3101513,33.46221429,나나894973
옥계해수욕장,해수욕장,경상남도,거제시,,128.6307798,34.97801157,마라032653
